Project URL,Branch Name,Run,Cover Version,Cover Runtime (minutes),Total Lines of Code,Coverable Lines of Code,Total Pitest Mutations,Existing Test Count,Existing Line Coverage,Existing Covered Pitest Mutations,Existing Pitest Test Strength,Diffblue Test Count,Diffblue Line Coverage,Diffblue Covered Pitest Mutations,Diffblue Pitest Test Strength,Combined Line Coverage,Combined Covered Pitest Mutations,Combined Pitest Test Strength
https://github.com/Diffblue-benchmarks/finos-messageml-utils,https://github.com/Diffblue-benchmarks/finos-messageml-utils/tree/diffblue/pov-2025.02.02,,2025.02.02,48.11,10694,5215,,1340,89.99%,,,1618,58.77%,,,94.61%,,
